iter	RMSE
423	0.08236611587
424	0.08235308878
425	0.08233878754
426	0.08231748164
427	0.08225572349
428	0.08223921238
429	0.08221685842
430	0.08219046116
431	0.08217122472
432	0.08215549293
433	0.08213926063
434	0.08212129589
435	0.0820564494
436	0.08203723956
437	0.08202237655
438	0.08198813948
439	0.08196505061
440	0.08195280845
441	0.08192500982
442	0.08191357818
443	0.0818952512
444	0.0818836644
445	0.08184214339
446	0.08182664932
447	0.08180677713
448	0.08178356123
449	0.08175662812
450	0.08173174556
451	0.0817133684
452	0.08167936494
453	0.08164423702
454	0.08161807593
455	0.08160657977
456	0.08158404804
457	0.08157017633
458	0.08155595772
459	0.08153609167
460	0.08150513113
461	0.08146639695
462	0.08143239359
463	0.08140813523
464	0.08136223156
465	0.08134635347
466	0.08132618461
467	0.08131072777
468	0.0812916736
469	0.08127289376
470	0.08125745437
471	0.0812484197
472	0.08123943045
473	0.08122552654
474	0.08121284635
475	0.08119437697
476	0.08117824913
477	0.08114322268
478	0.08113068688
479	0.08110900094
480	0.0810912721
481	0.08107700309
482	0.08106639391
483	0.08104375796
484	0.08103321579
485	0.08101250222
486	0.08097061034
487	0.08095201079
488	0.08093308145
489	0.08091930865
490	0.08088090711
491	0.08086797474
492	0.08085014486
493	0.08083334835
494	0.08082643113
495	0.08081627544
496	0.08080210681
497	0.08079189077
498	0.08077285031
499	0.08075559753
500	0.08073050661
501	0.08071842861
502	0.08069578813
503	0.08067817519
504	0.08065506167
505	0.08063141976
506	0.08061516794
507	0.0805860039
508	0.08057825708
509	0.08054722181
510	0.08053164622
511	0.08051481413
512	0.08050135124
513	0.08047430796
514	0.08046368229
515	0.08044208083
516	0.08042956136
517	0.0804161714
518	0.08040360329
519	0.08039348071
520	0.08034802879
521	0.08033377469
522	0.08031512385
523	0.08030125363
524	0.08027696538
525	0.08025977472
526	0.08024211252
527	0.08022976516
528	0.08022383201
529	0.08018074802
530	0.08017690945
531	0.08016560022
532	0.08014776061
533	0.08011979451
534	0.08010208696
535	0.08009111748
536	0.08007952385
537	0.08006625485
538	0.08005148771
539	0.08004265518
540	0.08002917389
541	0.0800184216
542	0.08000081545
543	0.07998479993
544	0.07996639773
545	0.07995590379
546	0.07993140794
547	0.07992327487
548	0.079896272
549	0.07988308251
550	0.0798700531
551	0.07985860327
552	0.07985045206
553	0.07982969252
554	0.0798218693
555	0.0797955439
556	0.07978963778
557	0.07977536332
558	0.07976057982
559	0.07974865339
560	0.0797372383
561	0.07972968681
562	0.0796986179
563	0.07969230695
564	0.07968143644
565	0.07967275017
566	0.07966169845
567	0.07964689091
568	0.0796370608
569	0.07962280795
570	0.07961438622
571	0.07960616665
572	0.07959931414
573	0.07958768075
574	0.07958060176
575	0.07955922816
576	0.07955191858
577	0.07954554709
578	0.07953415067
579	0.07952907523
580	0.0795261305
581	0.07951873596
582	0.07951249988
583	0.07949760985
584	0.0794766033
585	0.07946374875
586	0.07945326308
587	0.07944445638
588	0.07942809427
589	0.07942425178
590	0.07941381515
591	0.07939662295
592	0.07938592879
593	0.07937588154
594	0.07936630545
595	0.07934933807
596	0.07934148054
597	0.0793249344
598	0.07931205478
599	0.07929951535
600	0.07929138338
601	0.07928120539
602	0.07926380793
603	0.07925530021
604	0.07924729259
605	0.0792389487
606	0.07922410006
607	0.07921338042
608	0.07919917615
609	0.07917258847
610	0.07916249454
611	0.07915113623
612	0.07912183799
613	0.0791131093
614	0.07910247926
615	0.07909556255
616	0.07908856168
617	0.07908215024
618	0.07906977729
619	0.07906501587
620	0.07904747406
621	0.07903867335
622	0.07903147661
623	0.0790124158
624	0.07899196429
625	0.07898604528
626	0.07898190922
627	0.07897081082
628	0.07896175971
629	0.07894834509
630	0.0789339518
631	0.07892756017
632	0.07891813367
633	0.07891266139
634	0.07890477997
635	0.07889229821
636	0.07887908997
637	0.07887427617
638	0.07886805806
639	0.0788640113
640	0.07885779979
641	0.07885411181
642	0.07884910996
643	0.07884134814
644	0.07883055366
645	0.07881857967
646	0.0788129454
647	0.0788044382
648	0.07879515757
649	0.0787826693
650	0.07877399154
651	0.07876743127
652	0.07874561309
653	0.07873782518
654	0.07872043245
655	0.07871108581
656	0.07870449221
657	0.07869660346
658	0.07868578985
659	0.07867660186
660	0.07866931399
661	0.07866163426
662	0.07865662699
663	0.0786453922
664	0.07864098352
665	0.07863495005
666	0.07862732696
667	0.0786163691
668	0.07860784173
669	0.07859056797
670	0.07857801062
671	0.07856996037
672	0.07856250949
673	0.07855758848
674	0.07854825871
675	0.07852678509
676	0.07852193063
677	0.07851112203
678	0.07850139944
679	0.07849249889
680	0.07847931655
681	0.07847243064
682	0.07846202207
683	0.07845404167
684	0.07844729728
685	0.07843655735
686	0.07842939944
687	0.07842301569
688	0.07840661665
689	0.07837929481
690	0.07837015232
691	0.07835352176
692	0.07834657113
693	0.07834073959
694	0.07833180407
695	0.07831673054
696	0.07831022319
697	0.07830185601
698	0.07828355456
699	0.07827519414
700	0.0782689955
701	0.07825594967
702	0.078248535
703	0.07823893564
704	0.07822789002
705	0.07821987593
706	0.07820439318
707	0.07819867275
708	0.07819119295
709	0.07818626616
710	0.07816154967
711	0.07815412221
712	0.07814180254
713	0.07813822969
714	0.07812903007
715	0.07811804894
716	0.07811362736
717	0.07810492555
718	0.07810027594
719	0.07808554674
720	0.07807694245
721	0.07806713835
722	0.07805523785
723	0.07804995243
724	0.07803042232
725	0.07802111978
726	0.07801339629
727	0.07800386407
728	0.07799663095
729	0.07799119868
730	0.07798536628
731	0.07797506129
732	0.07795396367
733	0.07794527163
734	0.07794009147
735	0.07792942133
736	0.07791429588
737	0.07790465332
738	0.07789889819
739	0.07788950502
740	0.07788132418
741	0.07787209996
742	0.07786766121
743	0.07786277233
744	0.07785175906
745	0.07784641396
746	0.0778322875
747	0.07782232071
748	0.07781688468
749	0.07780812542
750	0.07780117919
751	0.07779049243
752	0.07777299255
753	0.07776407606
754	0.0777576379
755	0.07775110086
756	0.07774481766
757	0.07773762057
758	0.0777313591
759	0.07772452697
760	0.07771254084
761	0.07770671525
762	0.07770288397
763	0.07769356778
764	0.0776895331
765	0.07766623673
766	0.07766239864
767	0.07765583235
768	0.07763956405
769	0.07762845816
770	0.07761847465
771	0.07761266337
772	0.07760427832
773	0.07760005759
774	0.07759440263
775	0.07758520044
776	0.07758111656
777	0.07757413592
778	0.07756183965
779	0.07755592434
780	0.07754552877
781	0.0775372374
782	0.0775228595
783	0.07750326556
784	0.07749526891
785	0.07748565573
786	0.07747646432
787	0.07746709878
788	0.07744990071
789	0.07743625299
790	0.07743251635
791	0.07742466287
792	0.07742012957
793	0.07740878818
794	0.07740257612
795	0.07739650166
796	0.07738759882
797	0.07738385037
798	0.07737863168
799	0.07737409801
800	0.07736899441
801	0.07736389671
802	0.07735516179
803	0.07735127082
804	0.07734747791
805	0.07734283007
806	0.07732257331
807	0.07731766711
808	0.07730645347
809	0.07730294701
810	0.07729056701
811	0.07728313856
812	0.07727552634
813	0.07726876741
814	0.07726224466
815	0.07725520652
816	0.07724984754
817	0.07723692397
818	0.0772294039
819	0.07722569289
820	0.07721997322
821	0.07721062897
822	0.07720433304
823	0.07719600306
824	0.07718864635
825	0.07718083193
826	0.07716976508
827	0.07716148729
828	0.07715170248
829	0.07714396234
830	0.07713362401
831	0.07713104774
832	0.07712555271
833	0.0771211041
834	0.07711051241
835	0.07709923167
836	0.07709733771
837	0.07708823331
838	0.07707792558
839	0.07707238917
840	0.07706953155
841	0.07706518696
842	0.07705862446
843	0.07704845779
844	0.07704311533
845	0.0770378778
846	0.0770239011
847	0.07700493027
848	0.07699847664
849	0.07699394962
850	0.07698412246
851	0.07697690756
852	0.07696314265
853	0.07695680806
854	0.07695079612
855	0.07694667982
856	0.07694191147
857	0.07692914588
858	0.07691445205
859	0.07690559761
860	0.07690182588
861	0.07689601608
862	0.07689197484
863	0.07687853115
864	0.07687435694
865	0.07687190986
866	0.07686817732
867	0.07685459523
868	0.07684756192
869	0.0768362774
870	0.07682980094
871	0.0768202665
872	0.0768122869
873	0.07680628579
874	0.0767987603
875	0.07679460867
876	0.07678843637
877	0.07678097978
878	0.07677560869
879	0.07676891352
880	0.07675676253
881	0.07675406197
882	0.07674711497
883	0.07674301195
884	0.07673652258
885	0.07672973949
886	0.07671682304
887	0.07671224355
888	0.07670737089
889	0.07669682213
890	0.07669130092
891	0.07668810203
892	0.07668347949
893	0.07667857018
894	0.07667029524
895	0.07666340918
896	0.07665480193
897	0.07665151924
898	0.07664650598
899	0.07664081017
900	0.07663460449
901	0.07662882352
902	0.07662354765
903	0.07661712862
904	0.07661001916
905	0.07660411285
906	0.07659948663
907	0.07659629881
908	0.07659209836
909	0.07657017884
910	0.07656314258
911	0.07655191811
912	0.07654830859
913	0.07654651092
914	0.07653695734
915	0.07653389761
916	0.07653016599
917	0.07652455567
918	0.07651712994
919	0.0765121599
920	0.07650616529
921	0.07650253895
922	0.07649544561
923	0.07649082717
924	0.07648244709
925	0.07647184687
926	0.07646318348
927	0.07645269341
928	0.0764443103
929	0.07643980964
930	0.07643113059
931	0.07642472551
932	0.07641921149
933	0.07640347708
934	0.07639913302
935	0.07639551347
936	0.07639303074
937	0.07638683418
938	0.07638379766
939	0.07637741071
940	0.0763705196
941	0.0763675082
942	0.07636227943
943	0.07634793876
944	0.07634285274
945	0.07633841147
946	0.07633677063
947	0.07633208547
948	0.07632637686
949	0.07631675259
950	0.07630330548
951	0.07629425392
952	0.07629030598
953	0.07628593284
954	0.07627901915
955	0.07626198569
956	0.07624772925
957	0.07624299596
958	0.07624090968
959	0.07623516971
960	0.07623057693
961	0.07621559642
962	0.07619878705
963	0.07619404442
964	0.07618842922
965	0.07618111177
966	0.0761729226
967	0.07617083715
968	0.07616501619
969	0.07616117818
970	0.07615536414
971	0.07614977393
972	0.07613216311
973	0.07612875923
974	0.07612618161
975	0.07612045787
976	0.07611752878
977	0.07610878433
978	0.07610754876
979	0.07610357422
980	0.07608999375
981	0.07608650559
982	0.07607938653
983	0.07607062035
984	0.07606326261
985	0.07605802924
986	0.07605134629
987	0.07604196226
988	0.07603165057
989	0.07602946381
990	0.07602528262
991	0.07602331092
992	0.07601951444
993	0.07601507536
994	0.07601011137
995	0.07599164844
996	0.07598554768
997	0.07597976164
998	0.07597274164
999	0.0759669994
1000	0.07596328464
1001	0.07595544883
1002	0.07594921193
1003	0.0759458997
1004	0.07594377305
1005	0.07593817154
1006	0.07593378329
1007	0.07592172001
1008	0.07591459652
1009	0.07591096289
1010	0.07590398961
1011	0.07589749738
1012	0.07588792295
1013	0.07588035071
1014	0.07587050942
1015	0.07586738559
1016	0.0758638589
1017	0.07586065223
1018	0.0758544358
1019	0.07585094907
1020	0.07584828795
1021	0.07584443362
1022	0.07584154024
1023	0.0758360936
1024	0.07582952529
1025	0.07582183482
1026	0.07581659155
1027	0.07581013099
1028	0.07580635785
1029	0.07579999493
1030	0.07579528089
1031	0.0757750468
1032	0.0757694328
1033	0.07575839475
1034	0.07575369568
1035	0.07574799077
1036	0.07574353749
1037	0.07573490123
1038	0.07573164901
1039	0.07572457804
1040	0.07572155436
1041	0.07571600332
1042	0.07571134611
1043	0.07570166623
1044	0.07568706189
1045	0.07568482177
1046	0.07567798907
1047	0.07567520582
1048	0.07566762837
1049	0.07566296583
1050	0.07565911821
1051	0.07565466366
1052	0.07564874578
1053	0.07564123827
1054	0.07563646603
1055	0.07562602248
1056	0.07562091588
1057	0.07561923384
1058	0.07561409049
1059	0.0756089233
1060	0.07559667558
1061	0.07559432631
1062	0.07558987719
1063	0.07558598045
1064	0.07558191968
1065	0.07557905727
1066	0.07557332237
1067	0.07557017862
1068	0.07556533617
1069	0.0755598513
1070	0.07554809339
1071	0.07554088645
1072	0.07553598735
1073	0.07553309507
1074	0.07553076435
1075	0.07552777752
1076	0.07552467758
1077	0.07551970212
1078	0.07551445426
1079	0.07551291662
1080	0.07550516829
1081	0.07550237528
1082	0.07549856589
1083	0.07549399055
1084	0.07549056256
1085	0.0754866667
1086	0.07548062511
1087	0.07547378381
1088	0.07546959807
1089	0.07546295609
1090	0.07545815764
1091	0.07545491233
1092	0.07545145341
1093	0.07544470144
1094	0.07544289269
1095	0.07543439496
1096	0.075428743
1097	0.07542484788
1098	0.07541967492
1099	0.07541212771
1100	0.07540356181
1101	0.07539985195
1102	0.07539068843
1103	0.07538688849
1104	0.07538316927
1105	0.07537539209
1106	0.07536959833
1107	0.07536365961
1108	0.07535771499
1109	0.07535261733
1110	0.07534821822
1111	0.07534079781
1112	0.0753339539
1113	0.07533219803
1114	0.07533010075
1115	0.07532384383
1116	0.07531912501
1117	0.07531526102
1118	0.07531025769
1119	0.07530551751
1120	0.07530187062
1121	0.07529808861
1122	0.07529344049
1123	0.07528004206
1124	0.07527705979
1125	0.07527024376
1126	0.07526739672
1127	0.07526045547
1128	0.07525673702
1129	0.07525381034
1130	0.07524945844
1131	0.07524699894
1132	0.07524478286
1133	0.07523740767
1134	0.0752345933
1135	0.0752209142
1136	0.07521911313
1137	0.07521136015
1138	0.07520637258
1139	0.07519492652
1140	0.07519151951
1141	0.0751881891
1142	0.07518274136
1143	0.07517941394
1144	0.075169846
1145	0.07516526031
1146	0.07516200256
1147	0.07516062776
1148	0.07515377023
1149	0.07514630502
1150	0.07514097665
1151	0.07513551486
1152	0.07513192291
1153	0.07512849501
1154	0.07512375425
1155	0.07512035377
1156	0.07511482286
1157	0.07511226957
1158	0.07510943193
1159	0.07509335926
1160	0.07508806192
1161	0.07508461168
1162	0.0750777145
1163	0.07507434519
1164	0.07507024912
1165	0.07506271909
1166	0.07505721314
1167	0.0750541041
1168	0.07504631237
1169	0.07504328429
1170	0.07503803251
1171	0.07503372162
1172	0.07502582383
1173	0.07502121361
1174	0.07502066257
1175	0.07501795514
1176	0.07501358772
1177	0.07500767331
1178	0.07500165271
1179	0.07499936846
1180	0.07499299208
1181	0.07498930469
1182	0.07498615308
1183	0.07498270527
1184	0.07497490501
1185	0.07497323363
1186	0.07497002354
1187	0.07496635923
1188	0.07496301644
1189	0.07495999925
1190	0.0749482136
1191	0.07494321823
1192	0.07494066443
1193	0.07493567953
1194	0.07493327231
1195	0.07492883139
1196	0.0749243855
1197	0.07492112889
1198	0.07491985255
1199	0.07491704679
1200	0.0749115
1201	0.07490774612
1202	0.07490289018
1203	0.0749013464
1204	0.07489828553
1205	0.07489613271
1206	0.07489011542
1207	0.0748865841
1208	0.07488152909
1209	0.07487810373
1210	0.07486766388
1211	0.07486608562
1212	0.07485790598
1213	0.07485611758
1214	0.07485333944
1215	0.07485053086
1216	0.07484842575
1217	0.07484279845
1218	0.07484049639
1219	0.07483425467
1220	0.07482959717
1221	0.07482274163
1222	0.07482181848
1223	0.07481965777
1224	0.07481418883
1225	0.07481200322
1226	0.07480694871
1227	0.07480203986
1228	0.07479969367
1229	0.07479661708
1230	0.07479105919
1231	0.07478362643
1232	0.07477776271
1233	0.07477473921
1234	0.07477114562
1235	0.07476838032
1236	0.07476389574
1237	0.07476024914
1238	0.07475747671
1239	0.07475523799
1240	0.07474964864
1241	0.07474672213
1242	0.07474411196
1243	0.07474055606
1244	0.07473283289
1245	0.07473065142
1246	0.07472774066
1247	0.07472316271
1248	0.07472075253
1249	0.0747153243
1250	0.07470957366
1251	0.07470615248
1252	0.07470195463
1253	0.07469571801
1254	0.07469130581
1255	0.07469057627
1256	0.07468845519
1257	0.07468329813
1258	0.07468003188
1259	0.07467771412
1260	0.07467342838
1261	0.0746698451
1262	0.07465265591
1263	0.07464722908
1264	0.07464328882
1265	0.07464040329
1266	0.07463686071
1267	0.07463047496
1268	0.07462724534
1269	0.07462158019
1270	0.07461719717
1271	0.07461481137
1272	0.07460798144
1273	0.07460279762
1274	0.07459925838
1275	0.07459588124
1276	0.07459411153
1277	0.07458524699
1278	0.07458256867
1279	0.07457817707
1280	0.07457252288
1281	0.07456936919
1282	0.07456594135
1283	0.07456375734
1284	0.07456154983
1285	0.07455906122
1286	0.07455426466
1287	0.07455107849
1288	0.07454308644
1289	0.0745416736
1290	0.07453749631
1291	0.07453301894
1292	0.07452864607
1293	0.07452187378
1294	0.07451658437
1295	0.07451321133
1296	0.07451213871
1297	0.07450864909
1298	0.0745064487
1299	0.074501275
1300	0.07449896854
1301	0.07449525624
1302	0.07449095833
1303	0.07448851083
1304	0.07448616817
1305	0.07447497547
1306	0.07446246095
1307	0.07445770068
1308	0.07445388314
1309	0.07445030094
1310	0.07444750718
1311	0.07444453609
1312	0.07444181076
1313	0.07443789802
1314	0.07443075259
1315	0.07442736061
1316	0.07442516006
1317	0.07442205012
1318	0.07441847242
1319	0.07441374393
1320	0.07440903768
1321	0.07439935013
1322	0.0743914906
1323	0.07438729262
1324	0.0743820198
1325	0.07437933768
1326	0.07437138717
1327	0.07436699422
1328	0.07436391573
1329	0.07435943621
1330	0.07435511581
1331	0.07435046196
1332	0.07434817423
1333	0.07434376326
1334	0.07434010691
1335	0.07433797372
1336	0.07433602917
1337	0.07433398363
1338	0.07433116275
1339	0.07432308953
1340	0.07432011856
1341	0.07431613733
1342	0.07430860435
1343	0.074304089
1344	0.07429911372
1345	0.07429610459
1346	0.07429368816
1347	0.07428612247
1348	0.07427966609
1349	0.07427569876
1350	0.07427277754
1351	0.07427189662
1352	0.07426767544
1353	0.07426275488
1354	0.07426144004
1355	0.07425955252
1356	0.07425842166
1357	0.0742554828
1358	0.07425228571
1359	0.07424197375
1360	0.07423736216
1361	0.07423437805
1362	0.07422535479
1363	0.07422107604
1364	0.0742189304
1365	0.07421679673
1366	0.07421345759
1367	0.07420900696
1368	0.07420621652
1369	0.07420333341
1370	0.07420172566
1371	0.07420004424
1372	0.07419791803
1373	0.07419382931
1374	0.07419201095
1375	0.07418650263
1376	0.07418472578
1377	0.07418158997
1378	0.07417520533
1379	0.07417259666
1380	0.07416213744
1381	0.07415724815
1382	0.07415248326
1383	0.07414949693
1384	0.07414521423
1385	0.07414100923
1386	0.0741369275
1387	0.07413364793
1388	0.07413194167
1389	0.07412864187
1390	0.0741256826
1391	0.07412315974
1392	0.07411637686
1393	0.07411203349
1394	0.07410983125
1395	0.0741065359
1396	0.07409909704
1397	0.07409324228
1398	0.07409038795
1399	0.07408614939
1400	0.07408280165
1401	0.07408024156
1402	0.07407802746
1403	0.07407741806
1404	0.07407470556
1405	0.07407354496
1406	0.07406849081
1407	0.07406498996
1408	0.07406142921
1409	0.07405827581
1410	0.07405625743
1411	0.07405160996
1412	0.07403951267
1413	0.07403761931
1414	0.07403199536
1415	0.07403040605
1416	0.0740295716
1417	0.07402754419
1418	0.07401818054
1419	0.07401593505
1420	0.07401395595
1421	0.07401118372
1422	0.07400958963
1423	0.07400521882
1424	0.07400152217
1425	0.07399482628
1426	0.07399317813
1427	0.07398951576
1428	0.07398706172
1429	0.07398452836
1430	0.07398298274
1431	0.07397955765
1432	0.07397481061
1433	0.07397330613
1434	0.07396798479
1435	0.07396507237
1436	0.07395881454
1437	0.07395632485
1438	0.07395266571
1439	0.0739511007
1440	0.07394713302
1441	0.07394093547
1442	0.0739377632
1443	0.07393600225
1444	0.07393421159
1445	0.07393139833
1446	0.07392687739
1447	0.07392093563
1448	0.0739192617
1449	0.07391705432
1450	0.07391211148
1451	0.07390667775
1452	0.07390522556
1453	0.0739020377
1454	0.07389900391
1455	0.07389739697
1456	0.07389448937
1457	0.07389210376
1458	0.07388818289
1459	0.07388166435
1460	0.07387948099
1461	0.0738785157
1462	0.07387573351
1463	0.07387468394
1464	0.07387312297
1465	0.07387044272
1466	0.07386914872
1467	0.07386645524
1468	0.07386197645
1469	0.07385932627
1470	0.07385508599
1471	0.07384961725
1472	0.07384608223
1473	0.07384288764
1474	0.07383974732
1475	0.07383772502
1476	0.07383273973
1477	0.07383016535
1478	0.07382768956
1479	0.07382325545
1480	0.07381812315
1481	0.07381552972
1482	0.07381091881
1483	0.07380091255
1484	0.07379835881
1485	0.07379661773
1486	0.07379536951
1487	0.07379179267
1488	0.07379016008
1489	0.07378817498
1490	0.07378376367
1491	0.07378180409
1492	0.07377860864
1493	0.07377760981
1494	0.07377531817
1495	0.07377207785
1496	0.07377043611
1497	0.07376838172
1498	0.0737586273
1499	0.07375792441
