avatar_name,language,city,date,mobile
turtles3382,croatian,valletta,33,1
turtles3387,irish,paris,13,0
turtles3392,irish,sofia,11,1
turtles3397,swedish,amsterdam,34,0
turtles3402,irish,sofia,3,0
turtles3407,slovakian,vilnius,40,1
turtles3412,latvian,sofia,27,1
turtles3417,croatian,amsterdam,37,0
turtles3422,estonian,amsterdam,12,1
turtles3427,finnish,paris,32,0
turtles3432,slovakian,sofia,33,0
turtles3437,dutch,amsterdam,38,0
turtles3442,irish,vienna,32,0
turtles3447,danish,valletta,15,1
turtles3452,cypriot,amsterdam,21,1
turtles3457,french,vienna,9,1
turtles3462,spanish,madrid,28,0
turtles3467,estonian,sofia,10,1
turtles3472,german,vienna,8,0
turtles3477,italian,amsterdam,22,1
turtles3482,danish,vienna,25,1
turtles3487,slovakian,vienna,19,1
turtles3492,greek,rome,26,1
turtles3497,irish,sofia,38,1
turtles3502,italian,valletta,21,1
turtles3507,greek,copenhagen,25,1
turtles3512,bulgarian,copenhagen,23,0
turtles3517,cypriot,valletta,40,0
turtles3522,swedish,rome,29,1
turtles3527,estonian,copenhagen,10,1
turtles3532,bulgarian,valletta,15,0
turtles3537,swedish,amsterdam,19,0
turtles3542,maltese,valletta,23,1
turtles3547,czech,sofia,41,1
turtles3552,finnish,valletta,21,0
turtles3557,italian,paris,42,1
turtles3562,belgian,amsterdam,11,0
turtles3567,cypriot,paris,19,0
turtles3572,belgian,vilnius,10,1
turtles3577,swedish,copenhagen,41,0
turtles3582,czech,paris,13,0
turtles3587,hungarian,madrid,33,0
turtles3592,czech,vienna,6,0
turtles3597,maltese,paris,31,0
turtles3602,slovene,paris,29,0
turtles3607,hungarian,amsterdam,20,1
turtles3612,latvian,copenhagen,30,0
turtles3617,cypriot,paris,1,1
turtles3622,slovakian,sofia,37,1
turtles3627,dutch,valletta,2,0
turtles3632,german,valletta,36,0
turtles3637,belgian,vilnius,12,0
turtles3103,latvian,madrid,28,1
turtles3108,italian,paris,7,0
turtles3113,luxembourgish,madrid,40,0
turtles3118,lithuanian,sofia,13,0
turtles3123,portuguese,rome,39,1
turtles3128,german,vienna,15,1
turtles3133,lithuanian,vilnius,5,1
turtles3138,austrian,vilnius,42,1
turtles3143,hungarian,sofia,13,0
turtles3148,spanish,amsterdam,38,1
turtles3153,portuguese,rome,0,1
turtles3158,czech,vilnius,25,1
turtles3163,italian,vilnius,32,1
turtles3168,cypriot,paris,36,1
turtles3173,portuguese,copenhagen,18,1
turtles3178,belgian,sofia,23,1
turtles3183,italian,paris,21,0
turtles3188,dutch,valletta,5,0
turtles3193,lithuanian,vilnius,13,1
turtles3198,belgian,copenhagen,34,1
turtles3203,hungarian,copenhagen,42,1
turtles3208,spanish,vienna,13,1
turtles3213,luxembourgish,vilnius,30,0
turtles3218,italian,madrid,28,0
turtles3223,slovene,copenhagen,16,1
turtles3228,slovene,copenhagen,0,1
turtles3233,austrian,vienna,9,0
turtles3238,swedish,madrid,27,0
turtles3243,french,madrid,12,1
turtles3248,hungarian,rome,3,0
turtles3253,czech,madrid,41,0
turtles3258,cypriot,madrid,34,0
turtles3263,latvian,copenhagen,33,1
turtles3268,croatian,copenhagen,39,1
turtles3273,hungarian,rome,33,0
turtles3278,finnish,copenhagen,19,1
turtles3283,finnish,vilnius,27,0
turtles3288,danish,vienna,35,1
turtles3293,croatian,vienna,29,1
turtles3298,irish,valletta,15,1
turtles3303,dutch,vienna,18,0
turtles3308,greek,paris,29,0
turtles3313,finnish,madrid,11,1
turtles3318,french,paris,41,1
turtles3323,danish,valletta,40,1
turtles3328,swedish,sofia,23,0
turtles3333,czech,sofia,32,1
turtles3338,estonian,vilnius,18,0
turtles3343,luxembourgish,amsterdam,7,0
turtles3348,belgian,paris,28,0
turtles3353,estonian,sofia,27,0
turtles3358,polish,copenhagen,32,1
turtles3363,estonian,vilnius,19,1
turtles3368,romanian,rome,7,1
turtles3373,greek,sofia,0,0
turtles3378,german,amsterdam,35,1
turtles3383,german,valletta,23,0
turtles3388,swedish,paris,31,0
turtles3393,swedish,paris,15,1
turtles3398,italian,copenhagen,41,0
turtles3403,lithuanian,paris,15,0
turtles3408,dutch,madrid,16,1
turtles3413,irish,madrid,10,1
turtles3418,dutch,copenhagen,7,0
turtles3423,czech,vilnius,17,1
turtles3428,lithuanian,sofia,29,1
turtles3433,romanian,madrid,8,0
turtles3438,croatian,paris,5,0
turtles3443,austrian,madrid,8,1
turtles3448,maltese,valletta,28,1
turtles3453,slovene,sofia,31,0
turtles3458,italian,amsterdam,12,1
turtles3463,dutch,rome,28,1
turtles3468,danish,vienna,35,1
turtles3473,czech,vilnius,39,1
turtles3478,latvian,copenhagen,14,1
turtles3483,italian,amsterdam,11,0
turtles3488,german,copenhagen,3,0
turtles3493,portuguese,rome,42,1
turtles3498,irish,copenhagen,19,0
turtles3503,croatian,vienna,11,1
turtles3508,slovene,amsterdam,23,1
turtles3513,dutch,amsterdam,19,1
turtles3518,spanish,copenhagen,12,0
turtles3523,latvian,sofia,39,1
turtles3528,czech,madrid,1,0
turtles3533,austrian,vienna,24,0
turtles3538,italian,sofia,26,0
turtles3543,cypriot,amsterdam,3,1
turtles3548,danish,madrid,4,1
turtles3553,belgian,rome,22,1
turtles3558,maltese,vilnius,3,1
turtles3563,dutch,copenhagen,5,0
turtles3568,dutch,vienna,40,1
turtles3573,portuguese,copenhagen,25,1
turtles3578,slovakian,sofia,35,1
turtles3583,czech,paris,33,1
turtles3588,romanian,sofia,4,1
turtles3593,dutch,vienna,7,1
turtles3598,belgian,copenhagen,27,0
turtles3603,irish,vienna,32,1
turtles3608,croatian,copenhagen,5,1
turtles3613,polish,amsterdam,13,0
turtles3618,slovakian,sofia,36,0
turtles3623,dutch,amsterdam,23,0
turtles3628,czech,sofia,6,1
turtles3633,irish,sofia,17,1
turtles3638,estonian,vilnius,23,1
turtles3643,hungarian,rome,12,0
turtles3648,cypriot,paris,17,0
turtles3653,irish,paris,9,0
turtles3658,austrian,sofia,32,1
turtles3104,cypriot,rome,8,1
turtles3109,greek,paris,21,0
turtles3114,hungarian,rome,36,1
turtles3119,maltese,copenhagen,34,1
turtles3124,dutch,madrid,3,0
turtles3129,portuguese,sofia,8,1
turtles3134,bulgarian,sofia,34,1
turtles3139,polish,amsterdam,36,1
turtles3144,polish,rome,24,1
turtles3149,maltese,vilnius,24,0
turtles3154,estonian,amsterdam,42,0
turtles3159,danish,copenhagen,17,0
turtles3164,bulgarian,rome,20,1
turtles3169,dutch,paris,7,1
turtles3174,czech,amsterdam,17,1
turtles3179,portuguese,rome,19,0
turtles3184,croatian,rome,38,1
turtles3189,polish,vilnius,2,1
turtles3194,swedish,vienna,10,0
turtles3199,lithuanian,paris,39,0
turtles3204,austrian,vienna,1,1
turtles3209,croatian,rome,38,0
turtles3214,german,paris,40,1
turtles3219,czech,sofia,41,1
turtles3224,maltese,madrid,43,0
turtles3229,hungarian,paris,19,1
turtles3234,finnish,madrid,39,1
turtles3239,estonian,paris,33,1
turtles3244,romanian,amsterdam,20,1
turtles3249,danish,madrid,8,1
turtles3254,danish,vilnius,42,1
turtles3259,greek,copenhagen,24,1
turtles3264,czech,valletta,15,0
turtles3269,irish,amsterdam,29,1
turtles3274,danish,copenhagen,8,0
turtles3279,italian,rome,41,0
turtles3284,romanian,valletta,42,0
turtles3289,croatian,rome,9,1
turtles3294,czech,paris,37,0
turtles3299,romanian,rome,16,1
turtles3304,czech,madrid,17,0
turtles3309,danish,vienna,7,1
turtles3314,lithuanian,vilnius,36,1
turtles3319,austrian,sofia,33,1
turtles3324,cypriot,paris,40,1
turtles3329,maltese,amsterdam,20,0
turtles3334,greek,vilnius,17,0
turtles3339,latvian,rome,21,0
turtles3344,danish,amsterdam,19,1
turtles3349,spanish,vienna,39,0
turtles3354,croatian,valletta,9,1
turtles3359,finnish,madrid,35,0
turtles3364,portuguese,vienna,8,1
turtles3369,luxembourgish,rome,27,0
turtles3374,slovene,madrid,41,1
turtles3379,irish,valletta,27,1
turtles3384,romanian,valletta,7,1
turtles3389,latvian,amsterdam,34,0
turtles3394,luxembourgish,valletta,18,1
turtles3399,swedish,sofia,19,1
turtles3404,romanian,copenhagen,3,1
turtles3409,hungarian,copenhagen,41,1
turtles3414,polish,amsterdam,40,1
turtles3419,finnish,valletta,24,0
turtles3424,bulgarian,amsterdam,34,1
turtles3429,french,amsterdam,3,1
turtles3434,romanian,copenhagen,23,0
turtles3439,french,paris,40,1
turtles3444,german,sofia,26,1
turtles3449,belgian,vienna,23,1
turtles3454,belgian,paris,26,0
turtles3459,austrian,paris,22,1
turtles3464,german,valletta,26,1
turtles3469,romanian,vienna,4,1
turtles3474,polish,vilnius,37,0
turtles3479,austrian,valletta,8,1
turtles3484,german,paris,9,1
turtles3489,portuguese,copenhagen,6,1
turtles3494,polish,vilnius,10,0
turtles3499,romanian,amsterdam,6,0
turtles3504,greek,vilnius,3,0
turtles3509,croatian,sofia,31,0
turtles3514,irish,sofia,40,1
turtles3519,cypriot,paris,6,0
turtles3524,swedish,amsterdam,32,1
turtles3529,slovakian,madrid,40,0
turtles3534,french,madrid,23,0
turtles3539,spanish,copenhagen,29,1
turtles3544,maltese,rome,27,0
turtles3549,dutch,valletta,24,1
turtles3554,irish,copenhagen,2,0
turtles3559,italian,rome,20,0
turtles3564,spanish,valletta,37,0
turtles3569,czech,madrid,35,1
turtles3574,austrian,paris,36,0
turtles3579,slovene,sofia,40,1
turtles3584,greek,sofia,26,1
turtles3589,belgian,vilnius,12,0
turtles3594,hungarian,amsterdam,4,0
turtles3599,luxembourgish,rome,27,1
turtles3604,czech,valletta,5,1
turtles3609,estonian,amsterdam,0,0
turtles3614,bulgarian,valletta,5,0
turtles3619,italian,sofia,7,0
turtles3624,danish,sofia,8,1
turtles3629,maltese,paris,7,1
turtles3634,polish,copenhagen,36,0
turtles3639,bulgarian,vienna,28,1
turtles3644,german,rome,30,1
turtles3649,romanian,rome,27,1
turtles3654,spanish,paris,17,0
turtles3659,lithuanian,sofia,19,0
turtles3664,spanish,madrid,7,0
turtles3100,swedish,sofia,12,0
turtles3105,polish,paris,40,1
turtles3110,romanian,rome,17,1
turtles3115,luxembourgish,amsterdam,10,1
turtles3120,cypriot,valletta,10,1
turtles3125,finnish,paris,11,1
turtles3130,austrian,rome,30,1
turtles3135,bulgarian,amsterdam,13,0
turtles3140,portuguese,sofia,12,1
turtles3145,latvian,vilnius,25,1
turtles3150,dutch,amsterdam,4,1
turtles3155,german,madrid,26,0
turtles3160,greek,valletta,30,1
turtles3165,czech,valletta,29,1
turtles3170,hungarian,madrid,18,0
turtles3175,danish,amsterdam,7,0
turtles3180,french,paris,16,0
turtles3185,bulgarian,sofia,0,0
turtles3190,polish,vienna,9,1
turtles3195,german,madrid,23,1
turtles3200,croatian,paris,1,0
turtles3205,irish,rome,14,1
turtles3210,finnish,valletta,9,0
turtles3215,belgian,amsterdam,18,1
turtles3220,luxembourgish,copenhagen,28,1
turtles3225,austrian,madrid,6,0
turtles3230,czech,copenhagen,28,1
turtles3235,estonian,madrid,1,0
turtles3240,estonian,copenhagen,22,1
turtles3245,italian,amsterdam,9,0
turtles3250,polish,vilnius,25,1
turtles3255,spanish,amsterdam,0,0
turtles3260,belgian,madrid,42,1
turtles3265,latvian,rome,39,1
turtles3270,hungarian,vienna,35,1
turtles3275,greek,rome,31,0
turtles3280,cypriot,vienna,17,0
turtles3285,romanian,amsterdam,2,0
turtles3290,hungarian,copenhagen,3,1
turtles3295,slovakian,vilnius,16,0
turtles3300,romanian,copenhagen,8,0
turtles3305,slovene,madrid,11,0
turtles3310,croatian,sofia,22,0
turtles3315,slovakian,sofia,38,1
turtles3320,finnish,rome,31,1
turtles3325,danish,amsterdam,29,1
turtles3330,romanian,rome,28,1
turtles3335,romanian,sofia,5,0
turtles3340,belgian,rome,28,0
turtles3345,croatian,rome,2,0
turtles3350,belgian,valletta,6,0
turtles3355,croatian,sofia,30,0
turtles3360,romanian,paris,26,1
turtles3365,latvian,sofia,31,0
turtles3370,polish,amsterdam,15,0
turtles3375,lithuanian,copenhagen,5,0
turtles3380,slovakian,paris,28,0
turtles3385,latvian,copenhagen,10,0
turtles3390,czech,vienna,17,1
turtles3395,maltese,vienna,33,0
turtles3400,lithuanian,madrid,15,0
turtles3405,cypriot,amsterdam,9,1
turtles3410,french,rome,8,1
turtles3415,slovene,valletta,1,1
turtles3420,slovakian,amsterdam,8,1
turtles3425,bulgarian,sofia,31,0
turtles3430,bulgarian,rome,30,0
turtles3435,polish,valletta,12,0
turtles3440,luxembourgish,amsterdam,22,0
turtles3445,greek,copenhagen,25,0
turtles3450,czech,vienna,30,1
turtles3455,finnish,vilnius,43,0
turtles3460,estonian,rome,15,0
turtles3465,cypriot,copenhagen,33,1
turtles3470,bulgarian,sofia,35,1
turtles3475,polish,vienna,43,0
turtles3480,hungarian,vienna,18,1
turtles3485,slovakian,valletta,17,0
turtles3490,slovene,copenhagen,25,0
turtles3495,italian,vilnius,40,0
turtles3500,luxembourgish,valletta,35,1
turtles3505,maltese,paris,0,1
turtles3510,belgian,amsterdam,36,0
turtles3515,romanian,copenhagen,17,0
turtles3520,bulgarian,sofia,12,1
turtles3525,swedish,amsterdam,23,1
turtles3530,french,valletta,24,1
turtles3535,danish,sofia,3,1
turtles3540,croatian,madrid,17,1
turtles3545,bulgarian,vienna,30,0
turtles3550,slovakian,sofia,31,1
turtles3555,spanish,rome,42,0
turtles3560,latvian,rome,24,1
turtles3565,spanish,vilnius,10,0
turtles3570,irish,rome,26,0
turtles3575,czech,valletta,17,0
turtles3580,irish,sofia,43,0
turtles3585,french,copenhagen,31,0
turtles3590,dutch,amsterdam,6,1
turtles3595,french,vienna,14,1
turtles3600,swedish,madrid,16,0
turtles3605,greek,sofia,39,0
turtles3610,slovakian,sofia,2,1
turtles3615,italian,sofia,33,0
turtles3620,lithuanian,valletta,5,0
turtles3625,austrian,rome,5,1
turtles3630,czech,vilnius,2,0
turtles3635,cypriot,madrid,33,0
turtles3640,greek,copenhagen,24,0
turtles3645,german,sofia,17,1
turtles3650,finnish,madrid,3,1
turtles3655,french,vilnius,18,1
turtles3660,bulgarian,amsterdam,41,1
turtles3665,lithuanian,madrid,0,1
turtles3670,dutch,paris,28,1
turtles3675,czech,amsterdam,32,0
turtles3680,portuguese,madrid,17,1
turtles3685,bulgarian,madrid,30,0
turtles3111,polish,copenhagen,29,1
turtles3116,czech,copenhagen,22,0
turtles3121,lithuanian,vilnius,23,0
turtles3126,slovakian,paris,31,1
turtles3131,belgian,paris,37,0
turtles3136,greek,vilnius,21,0
turtles3141,bulgarian,rome,1,0
turtles3146,luxembourgish,rome,5,1
turtles3151,luxembourgish,copenhagen,19,1
turtles3156,finnish,rome,27,0
turtles3161,spanish,sofia,10,0
turtles3166,bulgarian,madrid,9,0
turtles3171,finnish,vilnius,5,1
turtles3176,finnish,amsterdam,43,0
turtles3181,bulgarian,vienna,4,1
turtles3186,bulgarian,madrid,28,1
turtles3191,luxembourgish,vilnius,40,1
turtles3196,finnish,paris,30,1
turtles3201,finnish,vilnius,20,1
turtles3206,croatian,madrid,12,0
turtles3211,dutch,vienna,43,1
turtles3216,austrian,amsterdam,13,1
turtles3221,polish,sofia,39,1
turtles3226,slovakian,vilnius,10,0
turtles3231,cypriot,madrid,7,0
turtles3236,swedish,amsterdam,26,1
turtles3241,estonian,paris,40,1
turtles3246,finnish,amsterdam,1,1
turtles3251,french,vienna,41,0
turtles3256,luxembourgish,vienna,35,1
turtles3261,cypriot,paris,38,0
turtles3266,dutch,valletta,2,1
turtles3271,maltese,sofia,16,1
turtles3276,danish,vilnius,26,1
turtles3281,slovakian,paris,19,0
turtles3286,greek,copenhagen,20,1
turtles3291,bulgarian,vilnius,34,1
turtles3296,austrian,amsterdam,29,0
turtles3301,spanish,amsterdam,22,0
turtles3306,greek,sofia,13,0
turtles3311,slovakian,vilnius,18,1
turtles3316,slovakian,vienna,22,0
turtles3321,slovene,paris,35,1
turtles3326,swedish,vilnius,9,1
turtles3331,czech,copenhagen,38,1
turtles3336,romanian,vilnius,18,1
turtles3341,polish,amsterdam,14,0
turtles3346,czech,madrid,28,0
turtles3351,croatian,vilnius,2,0
turtles3356,danish,rome,39,0
turtles3361,french,rome,33,0
turtles3366,french,vienna,39,0
turtles3371,hungarian,sofia,8,1
turtles3376,finnish,sofia,24,0
turtles3381,lithuanian,vienna,23,1
turtles3386,slovakian,rome,41,1
turtles3391,italian,amsterdam,29,0
turtles3396,slovene,valletta,34,1
turtles3401,estonian,vienna,19,0
turtles3406,polish,paris,10,1
turtles3411,dutch,vilnius,26,0
turtles3416,irish,amsterdam,33,0
turtles3421,belgian,vilnius,6,0
turtles3426,greek,madrid,3,1
turtles3431,polish,madrid,8,0
turtles3436,bulgarian,sofia,7,0
turtles3441,austrian,paris,17,0
turtles3446,austrian,sofia,36,0
turtles3451,czech,madrid,17,1
turtles3456,cypriot,vilnius,20,1
turtles3461,lithuanian,madrid,1,1
turtles3466,italian,paris,8,0
turtles3471,dutch,vilnius,39,0
turtles3476,dutch,copenhagen,36,0
turtles3481,estonian,copenhagen,0,0
turtles3486,latvian,copenhagen,43,1
turtles3491,swedish,copenhagen,36,1
turtles3496,latvian,copenhagen,22,0
turtles3501,german,madrid,38,1
turtles3506,bulgarian,vilnius,2,0
turtles3511,belgian,copenhagen,40,1
turtles3516,finnish,paris,11,0
turtles3521,french,valletta,11,1
turtles3526,slovene,paris,17,1
turtles3531,maltese,vienna,33,0
turtles3536,estonian,sofia,1,1
turtles3541,bulgarian,sofia,35,0
turtles3546,irish,amsterdam,36,0
turtles3551,cypriot,madrid,9,1
turtles3556,latvian,madrid,16,0
turtles3561,italian,valletta,10,0
turtles3566,lithuanian,valletta,26,1
turtles3571,finnish,vilnius,30,0
turtles3576,maltese,valletta,34,1
turtles3581,portuguese,vilnius,39,1
turtles3586,portuguese,amsterdam,2,0
turtles3591,irish,copenhagen,42,1
turtles3596,hungarian,madrid,34,0
turtles3601,french,valletta,8,1
turtles3606,irish,sofia,43,1
turtles3611,slovene,amsterdam,36,1
turtles3616,estonian,madrid,36,0
turtles3621,estonian,copenhagen,24,0
turtles3626,spanish,amsterdam,22,0
turtles3631,swedish,vienna,34,1
turtles3636,danish,madrid,28,0
turtles3641,austrian,paris,18,0
turtles3646,croatian,sofia,18,1
turtles3651,czech,vilnius,13,1
turtles3656,polish,vienna,16,1
turtles3661,lithuanian,madrid,7,0
turtles3666,danish,valletta,7,1
turtles3671,romanian,copenhagen,2,0
turtles3676,croatian,vienna,35,0
turtles3681,italian,valletta,27,0
turtles3686,polish,amsterdam,4,1
turtles3691,belgian,valletta,27,0
turtles3696,maltese,amsterdam,9,1
turtles3701,belgian,valletta,8,1
turtles3706,cypriot,copenhagen,36,1
turtles3642,luxembourgish,paris,39,1
turtles3647,cypriot,paris,1,1
turtles3652,portuguese,copenhagen,18,1
turtles3657,polish,rome,40,1
turtles3662,bulgarian,paris,19,1
turtles3667,french,paris,37,1
turtles3672,italian,vilnius,13,0
turtles3677,bulgarian,copenhagen,28,1
turtles3682,spanish,sofia,11,1
turtles3687,greek,madrid,13,0
turtles3692,greek,paris,8,0
turtles3697,luxembourgish,sofia,39,1
turtles3702,german,rome,17,1
turtles3707,portuguese,copenhagen,7,1
turtles3712,swedish,sofia,34,0
turtles3717,austrian,paris,39,0
turtles3722,spanish,copenhagen,10,0
turtles3727,czech,madrid,24,1
turtles3732,dutch,amsterdam,34,0
turtles3737,latvian,valletta,18,1
turtles3742,cypriot,vilnius,0,1
turtles3747,portuguese,sofia,37,0
turtles3752,lithuanian,valletta,37,1
turtles3757,slovene,madrid,35,0
turtles3762,dutch,vilnius,11,1
turtles3767,dutch,sofia,7,0
turtles3772,greek,valletta,26,1
turtles3777,french,vilnius,23,0
turtles3782,dutch,amsterdam,10,0
turtles3787,danish,rome,22,0
turtles3792,swedish,valletta,1,1
turtles3797,dutch,copenhagen,34,1
turtles3802,dutch,vienna,27,0
turtles3807,lithuanian,vilnius,20,1
turtles3812,czech,madrid,32,1
turtles3817,slovene,copenhagen,30,0
turtles3822,lithuanian,sofia,22,1
turtles3827,lithuanian,paris,22,0
turtles3832,polish,rome,30,1
turtles3837,polish,copenhagen,13,1
turtles3842,spanish,madrid,36,0
turtles3847,italian,madrid,37,1
turtles3852,italian,vilnius,33,0
turtles3857,german,paris,41,1
turtles3862,french,rome,23,0
turtles3867,austrian,vienna,19,0
turtles3872,lithuanian,paris,25,1
turtles3877,bulgarian,sofia,34,0
turtles3882,estonian,paris,7,1
turtles3887,bulgarian,vienna,34,0
turtles3892,danish,valletta,32,0
turtles3897,dutch,sofia,36,0
turtles3902,french,rome,28,1
turtles3907,italian,sofia,5,0
turtles3912,slovene,paris,35,1
turtles3917,estonian,paris,32,1
turtles3922,estonian,vienna,9,0
turtles3927,french,valletta,32,1
turtles3932,czech,valletta,41,0
turtles3937,german,paris,1,1
turtles3942,cypriot,vilnius,7,1
turtles3947,portuguese,copenhagen,41,0
turtles3952,swedish,copenhagen,7,0
turtles3957,slovakian,paris,16,0
turtles3962,portuguese,madrid,2,0
turtles3967,slovene,rome,40,0
turtles3972,romanian,madrid,1,1
turtles3977,lithuanian,madrid,37,0
turtles3982,estonian,madrid,42,1
turtles3987,czech,sofia,17,1
turtles3992,bulgarian,copenhagen,18,0
turtles3997,portuguese,copenhagen,4,1
turtles4002,french,paris,34,1
turtles4007,maltese,valletta,30,0
turtles4012,hungarian,paris,3,1
turtles4017,luxembourgish,paris,37,1
turtles4022,italian,amsterdam,30,0
turtles4027,hungarian,copenhagen,0,0
turtles4032,czech,vilnius,2,0
turtles4037,german,vilnius,3,0
turtles4042,hungarian,sofia,42,1
turtles4047,swedish,copenhagen,10,0
turtles4052,polish,vienna,7,1
turtles4057,finnish,copenhagen,39,0
turtles4062,lithuanian,madrid,27,0
turtles4067,danish,copenhagen,37,1
turtles4072,slovene,madrid,13,1
turtles4077,slovene,sofia,4,0
turtles4082,swedish,vienna,6,0
turtles4087,estonian,rome,18,1
turtles4092,belgian,valletta,10,1
turtles4097,spanish,paris,41,1
turtles3663,latvian,valletta,15,0
turtles3668,danish,rome,18,1
turtles3673,greek,sofia,24,0
turtles3678,irish,madrid,12,1
turtles3683,czech,copenhagen,25,0
turtles3688,bulgarian,sofia,13,0
turtles3693,french,paris,16,1
turtles3698,finnish,paris,8,0
turtles3703,belgian,paris,30,1
turtles3708,cypriot,sofia,38,1
turtles3713,danish,amsterdam,24,0
turtles3718,dutch,vilnius,12,0
turtles3723,spanish,vilnius,19,1
turtles3728,maltese,valletta,3,1
turtles3733,swedish,paris,41,1
turtles3738,cypriot,copenhagen,4,0
turtles3743,slovene,amsterdam,0,1
turtles3748,italian,rome,19,0
turtles3753,swedish,copenhagen,9,1
turtles3758,maltese,paris,40,1
turtles3763,french,vilnius,35,1
turtles3768,spanish,copenhagen,20,0
turtles3773,maltese,rome,15,0
turtles3778,german,rome,8,1
turtles3783,portuguese,paris,23,1
turtles3788,hungarian,vilnius,1,1
turtles3793,bulgarian,sofia,13,1
turtles3798,bulgarian,sofia,6,1
turtles3803,maltese,valletta,10,0
turtles3808,swedish,valletta,22,1
turtles3813,maltese,madrid,0,0
turtles3818,hungarian,rome,20,1
turtles3823,irish,vilnius,6,0
turtles3828,spanish,valletta,28,1
turtles3833,finnish,sofia,23,1
turtles3838,hungarian,amsterdam,12,0
turtles3843,estonian,copenhagen,39,0
turtles3848,slovene,copenhagen,20,0
turtles3853,finnish,valletta,34,1
turtles3858,lithuanian,rome,40,1
turtles3863,czech,sofia,4,1
turtles3868,french,madrid,13,1
turtles3873,swedish,valletta,3,1
turtles3878,danish,vilnius,29,1
turtles3883,greek,madrid,32,0
turtles3888,italian,copenhagen,41,0
turtles3893,luxembourgish,copenhagen,15,1
turtles3898,dutch,amsterdam,18,1
turtles3903,latvian,paris,28,1
turtles3908,cypriot,madrid,2,0
turtles3913,maltese,paris,36,0
turtles3918,spanish,vilnius,42,0
turtles3923,slovakian,vilnius,13,0
turtles3928,czech,madrid,18,0
turtles3933,finnish,paris,26,0
turtles3938,finnish,madrid,28,1
turtles3943,german,paris,10,0
turtles3948,hungarian,madrid,21,1
turtles3953,latvian,paris,27,0
turtles3958,belgian,vilnius,9,1
turtles3963,cypriot,valletta,2,0
turtles3968,maltese,vienna,30,0
turtles3973,greek,sofia,29,1
turtles3978,irish,vilnius,8,1
turtles3983,greek,copenhagen,18,0
turtles3988,slovene,copenhagen,40,1
turtles3993,italian,copenhagen,11,1
turtles3998,french,madrid,27,0
turtles4003,czech,vilnius,21,1
turtles4008,czech,madrid,12,0
turtles4013,dutch,amsterdam,39,1
turtles4018,bulgarian,copenhagen,20,1
turtles4023,latvian,rome,32,1
turtles4028,greek,rome,35,1
turtles4033,hungarian,paris,29,1
turtles4038,estonian,valletta,6,0
turtles4043,maltese,paris,21,1
turtles4048,greek,amsterdam,42,0
turtles4053,austrian,vienna,1,0
turtles4058,portuguese,vilnius,10,1
turtles4063,german,paris,36,1
turtles4068,luxembourgish,vienna,12,1
turtles4073,french,paris,4,0
turtles4078,luxembourgish,vienna,29,1
turtles4083,irish,madrid,5,0
turtles4088,irish,vilnius,27,1
turtles4093,czech,valletta,8,1
turtles4098,lithuanian,amsterdam,9,1
turtles3669,finnish,sofia,14,1
turtles3674,italian,sofia,4,0
turtles3679,danish,rome,18,1
turtles3684,irish,vienna,34,1
turtles3689,romanian,madrid,4,1
turtles3694,maltese,vilnius,37,1
turtles3699,latvian,vienna,1,0
