avatar_name,language,city,date,mobile
turtles5237,italian,paris,14,1
turtles5237,french,paris,13,0
turtles5237,italian,paris,10,0
turtles5242,danish,rome,43,0
turtles5242,danish,rome,1,1
turtles5247,belgian,valletta,38,1
turtles5247,belgian,valletta,34,0
turtles5247,belgian,valletta,18,1
turtles5252,estonian,paris,19,1
turtles5252,estonian,paris,10,1
turtles5252,estonian,paris,3,1
turtles5257,estonian,paris,25,0
turtles5257,estonian,paris,17,1
turtles5262,italian,valletta,43,1
turtles5262,italian,valletta,13,1
turtles5262,italian,valletta,4,0
turtles5267,latvian,amsterdam,43,1
turtles5267,latvian,amsterdam,32,1
turtles5272,dutch,vilnius,26,1
turtles5272,dutch,vilnius,17,0
turtles5277,maltese,valletta,26,0
turtles5282,estonian,copenhagen,32,0
turtles5282,estonian,copenhagen,20,1
turtles5287,luxembourgish,vilnius,0,1
turtles5292,hungarian,copenhagen,36,1
turtles5292,hungarian,copenhagen,29,0
turtles5292,hungarian,copenhagen,15,0
turtles5297,maltese,sofia,18,0
turtles5302,croatian,paris,35,1
turtles5307,cypriot,vienna,39,0
turtles5307,cypriot,vienna,28,1
turtles5312,cypriot,madrid,41,1
turtles5317,italian,copenhagen,32,1
turtles5317,italian,copenhagen,19,0
turtles4800,swedish,amsterdam,37,0
turtles4800,swedish,amsterdam,21,0
turtles4805,bulgarian,madrid,28,1
turtles4805,bulgarian,madrid,18,0
turtles4805,bulgarian,madrid,6,1
turtles4810,italian,amsterdam,39,0
turtles4810,italian,amsterdam,23,1
turtles4810,italian,amsterdam,2,1
turtles4815,spanish,vienna,18,1
turtles4820,swedish,valletta,20,0
turtles4825,spanish,sofia,39,0
turtles4825,spanish,sofia,20,1
turtles4825,spanish,sofia,14,1
turtles4830,spanish,sofia,36,1
turtles4830,spanish,sofia,32,0
turtles4830,spanish,sofia,25,0
turtles4835,italian,paris,38,0
turtles4835,italian,paris,34,1
turtles4835,italian,paris,28,0
turtles4840,french,vilnius,11,1
turtles4845,greek,vienna,29,0
turtles4845,greek,vienna,20,1
turtles4845,greek,vienna,17,0
turtles4850,irish,amsterdam,26,1
turtles4850,irish,amsterdam,21,1
turtles4850,irish,amsterdam,10,1
turtles4855,slovene,paris,33,1
turtles4855,slovene,paris,20,1
turtles4855,slovene,vilnius,13,1
turtles4860,slovene,rome,38,0
turtles4860,slovene,rome,0,1
turtles4865,lithuanian,vienna,27,0
turtles4870,lithuanian,vilnius,37,0
turtles4875,lithuanian,paris,39,1
turtles4880,irish,amsterdam,19,1
turtles4885,slovakian,madrid,4,1
turtles4890,german,madrid,22,0
turtles4890,german,madrid,16,1
turtles4890,german,madrid,8,0
turtles4895,romanian,rome,21,1
turtles4895,romanian,rome,19,0
turtles4895,romanian,rome,4,0
turtles4900,irish,paris,31,0
turtles4900,irish,paris,28,0
turtles4900,irish,paris,9,0
turtles4905,cypriot,vienna,42,0
turtles4905,cypriot,vienna,8,0
turtles4905,cypriot,vienna,6,1
turtles4910,polish,copenhagen,41,1
turtles4910,polish,copenhagen,28,1
turtles4910,polish,copenhagen,26,0
turtles4915,croatian,valletta,22,0
turtles4915,croatian,valletta,7,1
turtles4915,croatian,valletta,3,0
turtles4920,maltese,copenhagen,30,0
turtles4925,austrian,amsterdam,32,1
turtles4925,austrian,amsterdam,15,0
turtles4930,estonian,rome,22,1
turtles4930,estonian,rome,21,1
turtles4930,estonian,rome,0,1
turtles4935,german,vilnius,16,0
turtles4935,german,valletta,11,1
turtles4935,german,valletta,1,0
turtles4940,lithuanian,vilnius,14,1
turtles4940,swedish,vilnius,1,1
turtles4945,belgian,vienna,18,0
turtles4945,belgian,vienna,18,1
turtles4945,belgian,vienna,1,0
turtles4950,swedish,sofia,29,0
turtles4955,dutch,amsterdam,14,0
turtles4955,danish,amsterdam,12,0
turtles4955,danish,amsterdam,6,0
turtles4960,bulgarian,copenhagen,24,1
turtles4965,austrian,valletta,21,1
turtles4965,austrian,valletta,19,0
turtles4965,austrian,valletta,4,1
turtles4970,bulgarian,vilnius,38,1
turtles4975,estonian,valletta,37,0
turtles4980,cypriot,vienna,38,0
turtles4980,cypriot,vienna,18,0
turtles4985,romanian,madrid,40,0
turtles4985,romanian,madrid,21,0
turtles4985,romanian,madrid,18,1
turtles4990,latvian,valletta,19,0
turtles4995,german,amsterdam,39,0
turtles4995,german,amsterdam,18,1
turtles4995,german,sofia,0,0
turtles5000,latvian,valletta,39,1
turtles5000,latvian,valletta,34,0
turtles5000,latvian,valletta,7,0
turtles5005,irish,madrid,26,0
turtles5005,irish,madrid,12,0
turtles5005,irish,madrid,5,1
turtles5010,german,sofia,23,0
turtles5010,german,sofia,22,0
turtles5010,german,sofia,12,1
turtles5015,austrian,valletta,40,0
turtles5015,austrian,valletta,36,0
turtles5015,austrian,valletta,27,0
turtles5020,cypriot,valletta,26,1
turtles5020,cypriot,valletta,7,1
turtles5025,hungarian,sofia,9,0
turtles5030,lithuanian,paris,39,0
turtles5030,lithuanian,paris,1,0
turtles5035,slovene,rome,29,1
turtles5035,slovene,rome,10,1
turtles5035,slovene,rome,6,0
turtles5040,bulgarian,rome,32,1
turtles5045,french,vienna,1,0
turtles5050,croatian,valletta,28,1
turtles5055,estonian,madrid,8,1
turtles5060,luxembourgish,vilnius,14,1
turtles5060,luxembourgish,vilnius,10,1
turtles5065,estonian,amsterdam,27,1
turtles5065,estonian,amsterdam,18,0
turtles5065,estonian,amsterdam,4,0
turtles5070,hungarian,sofia,19,0
turtles5075,danish,madrid,40,1
turtles5075,danish,madrid,13,0
turtles5075,danish,madrid,12,0
turtles5080,austrian,paris,35,1
turtles5080,austrian,paris,33,1
turtles5080,austrian,paris,26,1
turtles5085,luxembourgish,vilnius,26,1
turtles5085,luxembourgish,vilnius,10,0
turtles5090,italian,rome,26,1
turtles5090,slovakian,rome,18,1
turtles5090,slovakian,rome,15,0
turtles5095,latvian,rome,27,1
turtles5095,latvian,rome,17,1
turtles5095,latvian,rome,1,1
turtles5100,danish,sofia,29,0
turtles5100,danish,sofia,24,1
turtles5105,slovakian,vilnius,28,1
turtles5105,slovakian,vilnius,26,0
turtles5105,slovakian,vilnius,22,1
turtles5110,luxembourgish,sofia,19,0
turtles5115,czech,madrid,26,0
turtles5115,czech,madrid,22,1
turtles5115,czech,madrid,1,0
turtles5120,croatian,sofia,43,0
turtles5120,croatian,sofia,17,0
turtles5125,finnish,sofia,4,0
turtles5125,finnish,sofia,0,0
turtles5130,italian,copenhagen,41,0
turtles5130,italian,copenhagen,27,0
turtles5130,italian,copenhagen,19,1
turtles5135,swedish,sofia,42,0
turtles5140,czech,rome,33,0
turtles5140,czech,rome,26,0
turtles5145,cypriot,vilnius,29,0
turtles5145,cypriot,vilnius,22,0
turtles5145,cypriot,vilnius,6,1
turtles5150,polish,paris,43,1
turtles5150,polish,paris,3,0
turtles5155,cypriot,valletta,13,1
turtles5155,cypriot,valletta,12,1
turtles5155,cypriot,valletta,5,0
turtles5160,polish,paris,25,0
turtles5165,czech,vilnius,19,0
turtles5165,czech,vilnius,1,0
turtles5170,romanian,madrid,13,0
turtles5175,danish,vilnius,37,0
turtles5175,danish,vilnius,23,1
turtles5180,dutch,vilnius,43,0
turtles5180,dutch,vilnius,24,0
turtles5180,dutch,vilnius,11,0
turtles5185,bulgarian,vienna,43,1
turtles5185,bulgarian,vienna,37,0
turtles5185,bulgarian,vienna,10,0
turtles5190,maltese,amsterdam,42,1
turtles5195,portuguese,vienna,31,0
turtles5195,portuguese,vienna,18,1
turtles5195,portuguese,vienna,1,1
turtles5200,maltese,copenhagen,12,1
turtles5200,maltese,copenhagen,10,0
turtles5205,danish,vienna,17,1
turtles5205,danish,vienna,10,0
turtles5210,estonian,rome,37,0
turtles5210,estonian,rome,37,0
turtles5210,estonian,rome,12,0
turtles5215,hungarian,paris,34,0
turtles5215,hungarian,paris,20,1
turtles5215,hungarian,paris,10,1
turtles5220,bulgarian,vienna,42,1
turtles5220,bulgarian,vienna,21,0
turtles5220,austrian,vienna,4,1
turtles5225,finnish,valletta,41,1
turtles5225,finnish,valletta,1,0
turtles5230,lithuanian,vienna,42,1
turtles5230,lithuanian,vienna,4,0
turtles5235,italian,valletta,14,0
turtles5235,italian,valletta,3,0
turtles5240,maltese,vienna,1,0
turtles5240,maltese,vienna,1,1
turtles5245,luxembourgish,paris,42,1
turtles5245,luxembourgish,paris,41,0
turtles5245,luxembourgish,paris,20,1
turtles5250,cypriot,amsterdam,19,0
turtles5250,cypriot,amsterdam,13,1
turtles5250,cypriot,amsterdam,4,1
turtles5255,estonian,vilnius,43,1
turtles5260,hungarian,vienna,38,1
turtles5265,dutch,amsterdam,37,1
turtles5265,dutch,amsterdam,34,0
turtles5270,finnish,amsterdam,38,1
turtles5275,bulgarian,paris,14,0
turtles5280,hungarian,copenhagen,36,1
turtles5280,hungarian,copenhagen,29,0
turtles5280,hungarian,copenhagen,24,1
turtles5285,belgian,sofia,37,1
turtles5285,french,sofia,19,0
turtles5285,french,sofia,7,1
turtles5290,greek,madrid,22,1
turtles5295,french,vilnius,18,1
turtles5300,german,vilnius,2,1
turtles5305,slovene,valletta,29,1
turtles5305,slovene,valletta,28,1
turtles5305,slovene,valletta,14,1
turtles5310,austrian,madrid,37,0
turtles5310,austrian,madrid,12,1
turtles5315,luxembourgish,madrid,4,1
turtles5320,portuguese,paris,0,0
turtles5325,portuguese,sofia,9,0
turtles5325,portuguese,sofia,7,0
turtles5330,latvian,vienna,9,1
turtles5335,german,copenhagen,37,1
turtles5340,bulgarian,valletta,18,1
turtles5340,bulgarian,valletta,14,1
turtles5340,bulgarian,valletta,1,0
turtles5345,austrian,rome,27,0
turtles5350,belgian,paris,35,0
turtles5350,belgian,paris,6,1
turtles4803,danish,madrid,25,0
turtles4803,danish,madrid,14,1
turtles4808,danish,paris,43,0
turtles4808,danish,paris,35,0
turtles4813,swedish,rome,40,1
turtles4818,hungarian,sofia,18,0
turtles4818,hungarian,sofia,16,1
turtles4818,hungarian,sofia,14,0
turtles4823,latvian,copenhagen,26,0
turtles4828,luxembourgish,paris,12,0
turtles4833,bulgarian,vienna,11,1
turtles4838,spanish,vienna,15,0
turtles4838,spanish,vienna,7,1
turtles4838,spanish,vienna,0,1
turtles4843,czech,copenhagen,25,1
turtles4848,polish,valletta,22,0
turtles4848,polish,valletta,13,1
turtles4853,bulgarian,vilnius,17,0
turtles4858,dutch,vilnius,29,0
turtles4863,cypriot,paris,26,0
turtles4863,cypriot,paris,26,0
turtles4863,cypriot,paris,3,0
turtles4868,cypriot,vienna,19,1
turtles4868,cypriot,vienna,12,0
turtles4873,dutch,valletta,33,1
turtles4873,dutch,valletta,8,0
turtles4878,irish,sofia,40,1
turtles4878,irish,sofia,19,0
turtles4878,irish,sofia,19,0
turtles4883,dutch,rome,31,0
turtles4883,italian,rome,3,1
turtles4888,french,madrid,23,0
turtles4888,french,madrid,17,1
turtles4893,slovakian,copenhagen,22,1
turtles4893,slovakian,copenhagen,11,0
turtles4893,slovakian,copenhagen,5,1
turtles4898,finnish,madrid,39,1
turtles4898,finnish,madrid,6,0
turtles4903,danish,vilnius,24,0
turtles4903,danish,valletta,13,1
turtles4903,danish,valletta,2,0
turtles4908,slovakian,amsterdam,11,0
turtles4913,portuguese,madrid,7,0
turtles4913,portuguese,madrid,6,0
turtles4913,portuguese,madrid,4,0
turtles4918,cypriot,rome,34,0
turtles4918,cypriot,rome,6,0
turtles4923,polish,copenhagen,36,1
turtles4923,polish,copenhagen,10,1
turtles4928,romanian,rome,19,1
turtles4928,romanian,rome,7,1
turtles4933,polish,madrid,4,1
turtles4933,polish,madrid,3,0
turtles4933,polish,madrid,0,0
turtles4938,german,vienna,33,1
turtles4938,german,vienna,21,0
turtles4943,italian,amsterdam,13,0
turtles4943,italian,amsterdam,6,0
turtles4948,bulgarian,valletta,41,0
turtles4948,bulgarian,valletta,41,0
turtles4948,bulgarian,valletta,29,0
turtles4953,spanish,rome,36,1
turtles4953,spanish,rome,23,1
turtles4953,spanish,rome,14,1
turtles4958,spanish,vienna,35,0
turtles4963,dutch,madrid,36,0
turtles4963,dutch,madrid,13,1
turtles4968,latvian,paris,40,0
turtles4968,latvian,paris,30,0
turtles4973,greek,copenhagen,36,0
turtles4973,greek,copenhagen,4,1
turtles4978,slovakian,rome,32,1
turtles4978,slovakian,rome,32,0
turtles4983,portuguese,valletta,40,0
turtles4988,greek,paris,38,1
turtles4988,greek,sofia,32,0
turtles4988,greek,sofia,16,1
turtles4993,italian,amsterdam,0,1
turtles4998,spanish,valletta,39,0
turtles4998,spanish,valletta,21,1
turtles4998,spanish,valletta,1,0
turtles5003,austrian,sofia,38,1
turtles5008,german,paris,40,1
turtles5008,german,paris,28,0
turtles5008,german,paris,23,1
turtles5013,greek,amsterdam,15,0
turtles5018,belgian,rome,31,1
turtles5018,belgian,rome,23,1
turtles5023,austrian,vilnius,40,0
turtles5023,austrian,vilnius,34,0
turtles5028,cypriot,madrid,18,1
turtles5028,cypriot,madrid,6,0
turtles5033,polish,vilnius,38,1
turtles5033,polish,vilnius,29,1
turtles5038,italian,valletta,34,0
turtles5038,italian,valletta,2,1
turtles5043,romanian,paris,43,0
turtles5043,romanian,paris,42,0
turtles5043,romanian,paris,14,0
turtles5048,dutch,vilnius,3,0
turtles5053,cypriot,vilnius,24,0
turtles5053,cypriot,vilnius,0,0
turtles5058,polish,copenhagen,34,1
turtles5058,polish,copenhagen,28,1
turtles5058,polish,copenhagen,6,0
turtles5063,german,madrid,40,0
turtles5063,german,madrid,3,1
turtles5068,lithuanian,valletta,24,1
turtles5073,luxembourgish,rome,24,0
turtles5078,italian,rome,37,1
turtles5078,italian,rome,0,0
turtles5083,maltese,sofia,30,1
turtles5083,maltese,sofia,19,0
turtles5088,czech,vilnius,39,0
turtles5093,portuguese,rome,5,1
turtles5093,italian,rome,3,0
turtles5098,slovene,amsterdam,43,0
turtles5098,slovene,amsterdam,41,0
turtles5098,slovene,amsterdam,15,1
turtles5103,lithuanian,copenhagen,23,1
turtles5103,lithuanian,copenhagen,16,1
turtles5108,spanish,rome,21,1
turtles5108,spanish,rome,7,1
turtles5108,spanish,rome,4,0
turtles5113,french,valletta,30,0
turtles5113,french,amsterdam,6,0
turtles5113,french,amsterdam,2,1
turtles5118,dutch,vienna,27,0
turtles5118,dutch,vienna,5,0
turtles5123,czech,valletta,40,0
turtles5123,czech,valletta,25,1
turtles5128,portuguese,rome,17,0
turtles5133,irish,vilnius,43,0
turtles5133,irish,vilnius,4,1
turtles5133,lithuanian,vilnius,1,1
turtles5138,irish,sofia,43,1
turtles5138,irish,sofia,40,0
turtles5138,irish,sofia,0,0
turtles5143,estonian,copenhagen,31,1
turtles5143,estonian,copenhagen,15,1
turtles5148,latvian,amsterdam,7,1
turtles5153,hungarian,vienna,33,1
turtles5153,hungarian,vienna,23,0
turtles5158,dutch,madrid,23,1
turtles5158,dutch,madrid,13,1
turtles5158,dutch,madrid,11,0
turtles5163,finnish,sofia,34,1
turtles5168,estonian,amsterdam,13,1
turtles5173,romanian,vilnius,21,0
turtles5178,austrian,madrid,29,1
turtles5178,austrian,madrid,0,1
turtles5183,danish,copenhagen,16,0
turtles5188,greek,rome,1,1
turtles5193,cypriot,amsterdam,18,0
turtles5198,italian,copenhagen,30,1
turtles5198,italian,copenhagen,19,0
turtles5203,portuguese,valletta,42,0
turtles5203,portuguese,valletta,0,0
turtles5208,portuguese,valletta,43,0
turtles5208,portuguese,valletta,36,1
turtles5213,danish,rome,34,0
turtles5213,danish,rome,30,0
turtles5213,danish,rome,27,1
turtles5218,czech,rome,38,1
turtles5223,portuguese,vienna,34,1
turtles5223,portuguese,vienna,10,1
turtles5223,portuguese,vienna,4,1
turtles5228,swedish,valletta,42,1
turtles5228,swedish,valletta,27,0
turtles5228,swedish,valletta,1,1
turtles5233,lithuanian,vilnius,25,0
turtles5238,french,madrid,19,0
turtles5243,czech,vilnius,31,1
turtles5243,czech,vilnius,29,1
turtles5243,czech,vilnius,16,1
turtles5248,italian,rome,31,0
turtles5248,german,rome,30,0
turtles5248,german,rome,3,0
turtles5253,greek,vienna,31,0
turtles5258,dutch,vilnius,8,1
turtles5263,czech,vienna,24,1
turtles5263,czech,vienna,13,1
turtles5268,danish,copenhagen,24,1
turtles5273,irish,copenhagen,41,0
turtles5278,danish,madrid,34,0
turtles5278,danish,madrid,18,1
turtles5278,danish,madrid,8,0
turtles5283,portuguese,sofia,23,1
turtles5283,bulgarian,sofia,20,1
turtles5283,portuguese,sofia,19,1
turtles5288,spanish,vilnius,32,1
turtles5293,polish,madrid,38,1
turtles5293,polish,madrid,22,1
turtles5298,french,amsterdam,33,1
turtles5298,french,amsterdam,18,0
turtles5303,finnish,amsterdam,28,1
turtles5303,finnish,amsterdam,14,0
turtles5303,finnish,amsterdam,14,1
turtles5308,austrian,vilnius,22,0
turtles5313,dutch,vienna,37,1
turtles5313,dutch,vienna,36,0
turtles5318,czech,rome,30,0
turtles5318,czech,valletta,20,0
turtles5318,czech,valletta,0,1
turtles5323,belgian,vilnius,37,0
turtles5323,belgian,vilnius,26,1
turtles5328,cypriot,paris,35,1
turtles5328,cypriot,paris,14,0
turtles5328,cypriot,paris,9,1
turtles5333,danish,rome,0,0
turtles5338,slovakian,valletta,31,1
turtles5343,luxembourgish,vienna,27,0
turtles5343,luxembourgish,vienna,7,0
turtles5348,maltese,amsterdam,20,1
turtles5353,dutch,copenhagen,43,0
turtles5353,dutch,copenhagen,20,0
turtles5353,dutch,copenhagen,1,0
turtles4801,hungarian,amsterdam,21,0
turtles4801,hungarian,amsterdam,11,0
turtles4801,hungarian,amsterdam,11,0
turtles4806,dutch,valletta,29,1
turtles4806,dutch,valletta,26,1
turtles4811,swedish,madrid,15,1
turtles4816,polish,valletta,5,0
turtles4816,polish,valletta,4,0
turtles4816,polish,valletta,1,0
turtles4821,latvian,amsterdam,37,0
turtles4821,latvian,amsterdam,31,0
turtles4826,finnish,rome,36,0
turtles4826,finnish,rome,15,1
turtles4831,estonian,rome,38,0
turtles4831,estonian,rome,29,1
turtles4831,estonian,rome,20,1
turtles4836,maltese,amsterdam,26,0
turtles4836,dutch,amsterdam,2,0
turtles4841,cypriot,vilnius,8,1
turtles4846,bulgarian,vilnius,42,1
turtles4846,bulgarian,vilnius,24,0
turtles4851,estonian,madrid,21,1
turtles4851,estonian,madrid,12,1
turtles4856,italian,vienna,22,0
turtles4861,polish,paris,20,0
turtles4861,polish,paris,11,0
turtles4866,italian,sofia,36,0
turtles4866,italian,sofia,19,1
turtles4871,german,madrid,19,0
turtles4876,austrian,sofia,28,0
turtles4881,austrian,vilnius,38,1
turtles4881,austrian,vilnius,24,0
turtles4881,luxembourgish,vilnius,16,1
turtles4886,luxembourgish,vienna,17,1
turtles4886,luxembourgish,vienna,16,1
turtles4886,luxembourgish,vienna,10,1
turtles4891,portuguese,amsterdam,33,0
turtles4896,spanish,madrid,2,1
turtles4901,romanian,madrid,20,1
turtles4901,romanian,madrid,13,0
turtles4901,danish,copenhagen,6,1
turtles4906,danish,rome,41,0
turtles4906,danish,rome,13,1
turtles4906,danish,rome,12,1
turtles4911,german,madrid,34,0
turtles4911,german,madrid,17,1
turtles4916,maltese,vilnius,13,1
turtles4916,maltese,vilnius,10,1
turtles4916,maltese,vilnius,0,1
turtles4921,cypriot,sofia,43,1
turtles4921,cypriot,sofia,18,1
turtles4921,cypriot,sofia,10,1
turtles4926,slovakian,sofia,38,0
turtles4926,slovakian,sofia,28,1
turtles4926,slovakian,sofia,14,0
turtles4931,danish,paris,24,0
turtles4931,danish,copenhagen,7,1
turtles4936,polish,madrid,28,0
turtles4936,polish,copenhagen,11,0
turtles4941,portuguese,valletta,36,0
turtles4941,portuguese,vienna,34,0
turtles4946,hungarian,amsterdam,30,0
turtles4946,hungarian,amsterdam,16,0
turtles4951,latvian,vienna,20,1
turtles4951,latvian,vienna,10,1
turtles4951,latvian,vienna,1,0
turtles4956,german,rome,36,0
turtles4956,german,rome,32,0
turtles4956,german,rome,21,1
turtles4961,danish,copenhagen,33,1
turtles4966,belgian,sofia,39,0
turtles4971,belgian,rome,7,0
turtles4976,spanish,amsterdam,25,0
turtles4981,czech,paris,34,1
turtles4981,french,paris,24,1
turtles4981,czech,paris,2,0
turtles4986,romanian,vienna,39,0
turtles4991,lithuanian,copenhagen,9,1
turtles4996,lithuanian,vilnius,12,1
turtles5001,czech,sofia,18,0
turtles5001,czech,sofia,17,0
turtles5001,czech,sofia,17,1
turtles5006,maltese,copenhagen,35,0
turtles5006,maltese,copenhagen,21,0
turtles5006,maltese,copenhagen,4,0
turtles5011,french,vilnius,41,0
turtles5011,belgian,vilnius,35,1
turtles5011,belgian,vilnius,32,0
turtles5016,portuguese,copenhagen,42,0
turtles5021,slovene,vilnius,20,0
turtles5026,lithuanian,copenhagen,42,0
turtles5031,italian,madrid,40,1
turtles5031,italian,madrid,37,1
turtles5031,italian,madrid,25,0
turtles5036,maltese,vienna,41,1
turtles5036,maltese,vienna,9,0
turtles5036,maltese,vienna,3,1
turtles5041,portuguese,paris,22,0
turtles5041,portuguese,paris,14,1
turtles5046,estonian,madrid,30,1
turtles5051,cypriot,valletta,2,1
turtles5056,croatian,amsterdam,28,1
turtles5056,croatian,amsterdam,15,0
turtles5061,italian,vilnius,42,0
turtles5061,italian,vilnius,31,1
turtles5066,dutch,paris,32,0
